Id,preco,fold,generalista,especialista,loss_generalista,loss_especialista,delta_loss,score_preco_generalista_invertido,peso_preco_generalista_invertido,pred_preco_generalista_invertido,score_classificador_barato,peso_classificador_barato,pred_classificador_barato,score_classificador_barato_utilidade,peso_classificador_barato_utilidade,pred_classificador_barato_utilidade,score_classificador_utilidade,peso_classificador_utilidade,pred_classificador_utilidade,score_regressor_delta,peso_regressor_delta,pred_regressor_delta
2036,1100000.0,4,1589475.11564298,1367300.3433480726,0.19800486680471785,0.0590491516975186,0.13895571510719926,-1589475.11564298,1.828495580720592e-07,1589475.075018421,0.00038005522202158625,0.01587956819862629,1585947.0761943087,0.00011136349254709123,0.013658718608642807,1586440.4929462646,0.6166681668865235,0.735849852317922,1425987.8422610045,0.0451830685837227,0.5967619277796441,1456889.6702242675
2037,700000.0,4,721238.1504257739,670245.8449101883,0.0009205286398118394,0.0018067545818542137,-0.0008862259420423744,-721238.1504257739,0.004067100817638219,721030.7595783182,0.002463243615566217,0.01602791230671943,720420.8502246527,0.0023693706106931783,0.013807015337304577,720534.0988814357,0.4212603068847009,0.2967992192580494,706103.6739605803,0.015191406301064157,0.35800053890054,702982.8775714133
2038,635000.0,4,596982.7312910217,521899.2246669483,0.00358438271459027,0.03172369119210722,-0.028139308477516948,-596982.7312910217,0.016829592489859983,595719.1064718289,0.004612609693621891,0.016182397731167458,595767.7001237802,0.00728985118756814,0.014135693205199041,595921.3738766132,0.22972804231403895,0.06225412930664688,592308.4729608501,-0.017370838220034327,0.16195494328122234,584822.5862343647
2039,160000.0,4,189148.84472006728,164224.28968369408,0.03318965423885134,0.0006970555988970396,0.0324925986399543,-189148.84472006728,0.6538776482011742,172851.23529042283,0.9901991696037307,0.5897761170837573,174448.93743067468,0.9779411077224244,0.6134645757764308,173858.5131382623,0.360065279377742,0.1894543008297145,184426.78057215945,0.0133463506760398,0.34432072826487675,180566.80377826525
2040,480000.0,4,440928.7082326583,356857.91003210924,0.006625719793267124,0.06581586077109418,-0.05919014097782706,-440928.7082326583,0.09382618635632158,433040.6658535689,0.14670701758506294,0.030383955973667803,438374.3048014617,0.34399959594309903,0.06836367834642235,435181.31922614895,0.4526193596818077,0.3636063300859511,410360.03383156005,0.03609774581444053,0.5240613393203606,396870.4531299468
2041,350000.0,3,229566.6342000038,206168.8382370181,0.11840159671767911,0.16887675995174753,-0.05047516323406842,-229566.6342000038,0.5297724555234089,217171.12637885715,0.9216151058184772,0.5105972271748759,217619.7844592998,0.8872056299351555,0.4978175739335986,217918.80017831692,0.5031530823026823,0.38335793559888226,220596.90344206974,0.037201296636805284,0.5111513351667383,217606.81955356474
2042,950000.0,5,1063154.432028032,963302.1006562418,0.014187175055497499,0.00019606191896818554,0.013991113136529313,-1063154.432028032,6.7503760403344566e-09,1063154.4313539912,0.0004332937810967691,0.016599349939626466,1061496.948237304,3.0276008047669396e-05,0.014661415294777583,1061690.4555296383,0.30003303234565354,0.07490390475602227,1055675.1025092925,-0.01155678327308949,0.08883072149079405,1054284.477389738
2043,440000.0,1,357884.3468460555,327383.97662414424,0.034829444694725833,0.06550810289768227,-0.03067865820295644,-357884.3468460555,0.20786145460207356,351544.4955258272,0.2597468642607136,0.04990099981526449,356362.3478772464,0.3822020939679827,0.07934719856282961,355464.2279138177,0.4100894596224067,0.263623644008305,349843.72810455284,0.0050274365889192985,0.2733676533469258,349546.53221227915
2044,790000.0,2,763585.0373535991,661821.5090863848,0.0011180103374631553,0.026325469528748174,-0.02520745919128502,-763585.0373535991,7.466637953487446e-06,763584.2775221766,0.0011477960883898017,0.015961725115057095,761960.7158886595,8.49367968091922e-05,0.014406702692633248,762118.9604569,0.24974578884297838,0.05012359546234976,758484.2834299118,-0.005924777698309153,0.11998174301108083,751375.2718571413
2045,860000.0,1,824236.1475665746,801071.7416482064,0.001729384993077104,0.004695159048642151,-0.002965774055565047,-824236.1475665746,0.0013840586724901585,824204.0866696702,0.0013882862971281178,0.01618508484569982,823861.2296913856,0.000529311662763408,0.013919121170326442,823913.7193937582,0.5011429475438548,0.4617877849000403,813539.107869006,0.005716339994413407,0.27782463287821846,817800.5049964619
2046,370000.0,4,363648.8207705867,306725.734066051,0.0002946492155159285,0.029244943239445553,-0.028950294023929624,-363648.8207705867,0.20157558576199117,352174.5162247393,0.10570914115073762,0.025358662641526582,362205.32741833205,0.12015317751824083,0.024185049552799393,362272.13309793925,0.17400253062707155,0.037312259482063764,361524.89178894705,-0.02602472516065964,0.12726232955648856,356404.65615102154
2047,460000.0,5,402283.112951814,402195.5832311663,0.015743095701952068,0.01579088184302941,-4.778614107734183e-05,-402283.112951814,0.024316933400192295,402280.9844974265,0.03186706878968213,0.019060496825271275,402281.4445918515,0.2058221563546805,0.038100120752321935,402279.7780588879,0.40745895972820223,0.1871455568732621,402266.73215350043,-0.013736479540639297,0.08044736059803047,402276.07141681405
2048,300000.0,2,298288.7829804027,245652.1573651173,3.2536263201771896e-05,0.03281875554517748,-0.032786219281975705,-298288.7829804027,0.22717309677317205,286331.15773568826,0.3166203392882559,0.06333454295465543,294955.0663543833,0.226985432577943,0.0415872325265286,296099.771391528,0.12038752256749846,0.015025890435614543,297497.870811007,-0.039136081020090085,0.026757289169072773,296880.3695679303
2049,1200000.0,3,1095296.9118450503,864771.2709929718,0.0076130115758216476,0.07804048663310245,-0.07042747505728081,-1095296.9118450503,4.368232819125187e-05,1095286.8419483502,0.00039622779923857276,0.016445916214014197,1091505.706470415,7.79790217538198e-05,0.0144454740201238,1091966.8596891493,0.0666161761534987,0.009134785196948667,1093191.1096334776,-0.08103205185535145,0.02116436079608323,1090417.9840093085
2050,169000.0,4,167787.74971523107,137946.2217141982,5.1453056717984554e-05,0.03376412400909403,-0.033712670952376046,-167787.74971523107,0.7073394202927435,146679.6605983308,0.9863229863769809,0.5855156808179433,150315.0671310586,0.98049009469934,0.6163913343293631,149393.69045224736,0.27837890648276914,0.09600509643221608,164922.81094180723,0.004012034834578633,0.27931283344008173,159452.62797508104
2051,1600000.0,1,1128551.6014137054,989529.7287062784,0.08682171583186786,0.14557576255212112,-0.058754046720253264,-1128551.6014137054,4.526372645584966e-05,1128545.3087656877,0.0005052577070679981,0.016122030842172355,1126310.2864941796,9.62904719006558e-05,0.013890976144900641,1126620.451896307,0.38290034875505485,0.21615395335204354,1098501.4740255906,0.006485800684281798,0.28285530032756295,1089228.527856946
2052,330000.0,2,388863.32541456353,346965.28503556777,0.031817181624066125,0.0026429834374477462,0.02917419818661838,-388863.32541456353,0.0361247276516029,387349.7701167365,0.0566937157802297,0.02042988943535396,388007.3530820627,0.12499349492684038,0.025917658762244496,387777.42630121397,0.3000117107482054,0.07873839904396697,385564.3407920419,-0.01493010729743054,0.0811533325803944,385463.1598092201
2053,530000.0,4,287737.520229194,259865.8253600395,0.20893951265468197,0.2597809622941,-0.05084144963941806,-287737.520229194,0.377317612562886,277221.0388630834,0.8545026670806706,0.4372155062120996,275551.5830479874,0.8008329180691759,0.4020565365831308,276531.5231213999,0.5933231700433617,0.6897735506792413,268512.3622958489,0.04267550954421796,0.5769793535721764,271656.1277406283
2054,1200000.0,4,1309234.595572882,1191223.903759165,0.00828624782636883,5.348601751972137e-05,0.008232761808849107,-1309234.595572882,4.63238292419933e-06,1309234.0489021684,0.00032165776403703404,0.015875429231373084,1307361.125186448,0.00023477053622145868,0.013666782750648249,1307621.7690856103,0.5531301272728935,0.6013056134355631,1238274.1041398798,0.020556016726441174,0.3990397136442998,1262143.6429045708
2055,450000.0,5,418705.6251386376,376642.2059459161,0.00483623653315294,0.026574646659167325,-0.021738410126014386,-418705.6251386376,0.01682806541896834,417997.779168717,0.07812113340246733,0.023344617869505115,417723.6706912987,0.21268791728364708,0.03931545309398672,417051.88275439345,0.45486186518603655,0.2674623913684841,407455.2424522173,0.01523446655636275,0.269532183932419,407368.17989995854
2056,435000.0,2,433012.10137708834,405303.7602792999,2.0883820504553094e-05,0.004660413019153309,-0.004639529198648755,-433012.10137708834,0.013547462640630073,432636.7236612322,0.020821773670523538,0.017422059693536565,432529.3650044738,0.08490961102904977,0.021482771074123795,432416.8494284408,0.4543769217871553,0.2731482289579788,425443.61707886384,-0.0037854992579258798,0.13130587125786206,429373.8335081332
2057,320000.0,3,302660.2576667977,259970.20350121032,0.0029361978924008496,0.03519117644224709,-0.03225497854984624,-302660.2576667977,0.32335663520802393,288856.1453949651,0.6197943587042157,0.21217436077583426,293602.5227127285,0.4230094638518778,0.09851934430102038,298454.461522229,0.327002883971234,0.10205478334697528,298303.53343785804,0.009632754552893176,0.2973860910521014,289964.8293316912
2058,450000.0,2,389078.4860500664,354946.7930981908,0.018328053639268895,0.0446178377398427,-0.026289784100573806,-389078.4860500664,0.03595475138187032,387851.2895157394,0.2191043924420528,0.041679443078912075,387655.89609649184,0.4340785934463477,0.10485536886352702,385499.5947956609,0.4773919257861662,0.3190995165343393,378187.0793306244,0.02624382938265201,0.39134756992780445,375721.13095582795
2059,580000.0,3,793729.9616464123,678438.7519738305,0.13579220126449718,0.028805552586698337,0.10698664867779883,-793729.9616464123,0.0015008987122700007,793556.9212182786,0.0009004347910714348,0.01648255107101491,791829.6683949449,0.00022388652491606072,0.014455344864376852,792063.387450764,0.2759709292035815,0.06495544504463999,786241.1698123948,-0.010124452360611422,0.18124820558839097,772833.6367731419
2060,420000.0,5,350577.2366063453,320041.1024261674,0.027321542387819538,0.05664275059056664,-0.029321208202747105,-350577.2366063453,0.07523947782717219,348279.71381576825,0.17548320539632115,0.03564740549472176,349488.7026489832,0.24963923235180302,0.04652030336691839,349156.6863806305,0.2882395781098907,0.06733180016762211,348521.18372183386,-0.010925723618867192,0.09140121236423081,347786.1969213602
2061,1750000.0,1,1535139.4895076223,1215421.748166179,0.015074298438871883,0.09331392892529113,-0.07823963048641924,-1535139.4895076223,4.681476238977902e-07,1535139.3398325213,0.0003074847931703056,0.01610794171775527,1529989.494763962,2.3616765630118216e-05,0.013886258082552476,1530699.8064377843,0.07857711865601767,0.014635176919496692,1530460.3637987885,-0.08220216727426938,0.021786613069094227,1528173.9227856915
2062,390000.0,4,315733.30267309764,238269.9975090627,0.03626260573205605,0.1513609050355019,-0.11509829930344584,-315733.30267309764,0.3049491507911387,292110.93354585033,0.11033605645674352,0.025882578243933075,313728.35261615587,0.057785579161091144,0.017986907355761896,314339.97737964103,0.07764526876546868,0.015053903463045411,314567.1775552298,-0.0795427107078729,0.024914732068806376,313803.3251797715
2063,220000.0,2,235704.6937889789,217179.91480095344,0.00509581419433043,0.00016431571342730318,0.004931498480903127,-235704.6937889789,0.5495377108171645,225524.6291505055,0.8514859260525552,0.4320425431770358,227701.20116319988,0.8446985866339438,0.45627668696106044,227252.26900563677,0.5072008193366737,0.3841569271029357,228588.27161767802,0.037426606870463786,0.5243572788433056,225991.09108764422
2064,900000.0,5,930260.9572789668,840125.6115491193,0.0011305253523943863,0.004425854805391296,-0.0032953294529969096,-930260.9572789668,1.412307715578728e-07,930260.9445490823,0.0003209591461254811,0.01659114050671847,928765.5090933412,2.4464762071984054e-05,0.014661015891401962,928939.4815428444,0.4396473244184387,0.23947847013195384,908675.4825787682,0.0016297858074974386,0.1580402152731702,916015.9478361001
2065,200000.0,3,254858.22517376265,215619.6910352819,0.07523562173038116,0.006099368700941641,0.06913625302943952,-254858.22517376265,0.45573631003150195,236975.8004144463,0.7552628118426559,0.33092062426881297,241873.38496126348,0.749705651925817,0.3403148582648531,241504.76898990496,0.3828116690581019,0.16297937802943538,248463.1532850863,0.0011662866403141514,0.24277604379468207,245332.04909131973
2066,314000.0,5,257962.3738360607,238605.0816988508,0.03184931991246516,0.05765339066125365,-0.025804070748788488,-257962.3738360607,0.40379068430263426,250146.0795977307,0.9156075433646997,0.5041228425286789,248203.9207001924,0.7482071308645224,0.34338441720851354,251315.38135678993,0.3906243746892449,0.1634977282847257,254797.5005458831,0.001635659502624759,0.15807904804392395,254902.3915223024
2067,700000.0,2,707278.4631931491,679462.4141213109,0.00010811433970209348,0.0008608008851520998,-0.0007526865454500064,-707278.4631931491,2.686494383009159e-05,707277.7159165532,0.0025649233429938037,0.016062763629494218,706831.6605718017,0.0005620527176551988,0.014439225511282369,706876.8209877679,0.5717630442116873,0.5367927979251162,692347.0083846548,0.015445133960866095,0.2764197231328757,699589.5586100611
2068,607000.0,5,556536.8643224644,493380.5840783077,0.00691148045566513,0.03503706530452386,-0.02812558484885873,-556536.8643224644,0.0007301600412677077,556490.750130275,0.0018159551333166502,0.016700722707840485,555482.1087988481,0.0004063454345573477,0.014687285120305505,555609.2700273806,0.3611780358556831,0.12798645608673556,548453.7158343941,-0.0018770961689025673,0.13621306023101767,547934.1541176001
2069,225000.0,1,240530.52386606272,213477.9994566259,0.0047643885739129645,0.0026223505485730987,0.002142038025339866,-240530.52386606272,0.49540463536968943,227128.57787517604,0.9570857768442339,0.5465313628513261,225745.47083200444,0.9241570304396601,0.5294042593246251,226208.80221822349,0.4207234709131405,0.2839123000369733,232849.97943917316,0.02713804182714452,0.4351007242437427,228759.95090289525
2070,395000.0,1,385299.79162001866,370663.95333077735,0.0006030702939596875,0.0037958222559627153,-0.0031927519620030278,-385299.79162001866,0.1616349056996061,382934.1292783025,0.049960655801956216,0.020053216056522206,385006.2959926362,0.2499119733821305,0.044009674892348145,384655.6731351322,0.5147477628692816,0.49436334980268504,378064.36957617896,-0.002227352035121536,0.22922238526492705,381944.929857007
2071,1000000.0,4,875366.1774138797,881795.5368863253,0.01553358973242852,0.013972295099992075,0.0015612946324364448,-875366.1774138797,0.0006898181972655995,875370.6125030405,0.0004756057046164743,0.015886342706498562,875468.3164218422,0.0011105032181166115,0.013724143304353315,875454.4148646347,0.5417305509118787,0.5746429656001418,879060.7636080352,-0.01115504739123379,0.1913181313901269,876596.2304541834
