Id,preco,fold,generalista,especialista,score_alvo_exato,peso_direto_alvo_exato,peso_cf_alvo_exato,pred_cf_alvo_exato,score_alvo_projetado_01,peso_direto_alvo_projetado_01,peso_cf_alvo_projetado_01,pred_cf_alvo_projetado_01
2012,215000.0,1,266378.1410776054,235816.5552842251,0.36597868105740405,0.36597868105740405,0.2646904064758319,258288.78251140958,0.5413575034053739,0.5413575034053739,0.36203625510806087,255313.73900680628
2013,750000.0,4,554907.9914284085,455030.63549693977,0.06474599473074324,0.06474599473074324,0.12913569762883456,542010.2593928749,0.4413302114286607,0.4413302114286607,0.2369953171429911,531237.5257840267
2014,580000.0,2,538204.4059876575,444251.7202194365,0.3133660638982568,0.3133660638982568,0.2223513351440413,517313.900866725,0.46362548049036995,0.46362548049036995,0.24543822073555494,515144.8259593786
2015,1500000.0,4,2058866.6214799609,1512205.1767596195,-0.4430793243616827,0.0,0.0,2058866.6214799609,0.12673930743383652,0.12673930743383652,0.0,2058866.6214799609
2016,300000.0,5,302556.23521931533,250443.28251904456,0.11413811155469461,0.11413811155469461,0.0763621501996126,298576.7780978719,0.34107579408617,0.34107579408617,0.05134474260771249,299880.50907639205
2017,420000.0,1,372916.32312696,348163.79907206,0.3949580589429949,0.3949580589429949,0.27773112652434784,366041.77673687163,0.5680303154177708,0.5680303154177708,0.4020454731266562,362964.6828822288
2018,560000.0,3,548700.6353317637,488125.337223422,0.30023014358317474,0.30023014358317474,0.20508055025411126,536277.8198638981,0.4376853219757115,0.4376853219757115,0.20652798296356728,536190.141196031
2019,489000.0,1,525229.9080688264,461936.9893180333,0.15971718103208732,0.15971718103208732,0.17187273146443938,514351.58124077076,0.3690451243725174,0.3690451243725174,0.10356768655877607,518674.8068982542
2020,1300000.0,4,1346125.5182859031,1164252.5015403186,0.31834341538210703,0.31834341538210703,0.24325453692194826,1301884.0818188582,0.43392861554064355,0.43392861554064355,0.22589292331096528,1305041.690861859
2021,380000.0,4,413984.3315273691,368128.0201509321,0.16764540760113772,0.16764540760113772,0.17544043342051208,405939.280384421,0.3812658542446044,0.3812658542446044,0.14689878136690665,407248.0952681891
2022,690000.0,3,959505.6907685434,860771.3233971315,-0.10269196500292602,0.0,0.06405781224897597,953180.983200944,0.3237593429514911,0.3237593429514911,0.03563901442723666,955986.8952253296
2023,700000.0,1,744730.9519521216,744318.596053999,0.22471156838722411,0.22471156838722411,0.20112020577425094,744648.018849039,0.5746435479715797,0.5746435479715797,0.4119653219573695,744561.0756217905
2024,400000.0,4,379324.69463404187,332832.5317101444,0.7043720162581811,0.7043720162581811,0.4169674073161816,359938.97799914284,0.6503122937256673,0.6503122937256673,0.550468440588501,353732.22620973754
2025,690000.0,2,766321.3769573652,719618.0100737363,0.5961507167824726,0.5961507167824726,0.37788289423036,748672.9735090772,0.4963926907445074,0.4963926907445074,0.29458903611676107,752563.0771237095
2026,2200000.0,1,1704098.190801805,1191600.5056504717,-0.38317792983621435,0.0,0.0,1704098.190801805,0.20644117077174146,0.20644117077174146,0.0,1704098.190801805
2027,370000.0,5,387868.7082918679,356544.2046056855,0.08974985657118097,0.08974985657118097,0.06538743545703146,385820.47932886414,0.42797491039384433,0.42797491039384433,0.15996863799230543,382857.77010140434
2028,579000.0,4,509140.0656620561,457304.5768356473,0.2129103380543464,0.2129103380543464,0.19580965212445597,498990.17662725586,0.4242366755947483,0.4242366755947483,0.21135501339212254,498184.37522696325
2029,265000.0,1,248442.7700788176,215351.16422593265,0.27900748514899254,0.27900748514899254,0.22555336831704673,240978.84691567929,0.4457098501216012,0.4457098501216012,0.21856477518240175,241210.11068515715
2030,300000.0,2,408795.025203346,330245.0801360623,-0.0755999396828162,0.0,0.008420033174451134,408133.63206002815,0.46188934533213216,0.46188934533213216,0.2428340179981982,389720.4264291197
2031,470000.0,3,510220.1860169168,433922.7969822658,0.20368984194611556,0.20368984194611556,0.17129144468114055,497151.09602377244,0.45123586706548774,0.45123586706548774,0.22685380059823163,492911.8333386844
2032,900000.0,2,563518.9802726245,485327.5497277269,0.12328323748244241,0.12328323748244241,0.11780578061534337,554307.5777598524,0.4601307025275777,0.4601307025275777,0.2401960537913665,544737.7072154384
2033,814000.0,1,607093.4522205994,524429.3868393824,0.1823503911222317,0.1823503911222317,0.18205767600500436,592043.8245881693,0.3732759129253878,0.3732759129253878,0.10991386938808173,598007.5249352005
2034,298500.0,5,432284.2430515949,331755.6091386976,-0.31999167669915773,0.0,0.0,432284.2430515949,0.2764901963729382,0.2764901963729382,0.0,432284.2430515949
2035,700000.0,3,585384.2062483733,509725.7468512388,0.01319238717409943,0.01319238717409943,0.10461733551093488,577469.0198173828,0.35407913816762615,0.35407913816762615,0.08111870725143916,579246.8898294423
2036,1100000.0,4,1589475.11564298,1367300.3433480726,0.575188377325804,0.575188377325804,0.3588347697966119,1509751.0823719222,0.617071579037529,0.617071579037529,0.5006073685562935,1478252.7875248326
2037,700000.0,4,721238.1504257739,670245.8449101883,0.33935945831217257,0.33935945831217257,0.25271175624047776,708351.7953441793,0.48493147407720616,0.48493147407720616,0.30239721111580925,705818.2194494955
2038,635000.0,4,596982.7312910217,521899.2246669483,-0.09953457643031308,0.0,0.055209440606359204,592837.4128915428,0.2736328812232367,0.2736328812232367,0.0,596982.7312910217
2039,160000.0,4,189148.84472006728,164224.28968369408,0.26716905188400447,0.26716905188400447,0.2202260733478021,183659.80783446564,0.37834873702756555,0.37834873702756555,0.14252310554134834,185596.5197320471
2040,480000.0,4,440928.7082326583,356857.91003210924,0.46813900744501447,0.46813900744501447,0.3106625533502566,414811.0594014815,0.5403893783515519,0.5403893783515519,0.3855840675273278,408512.34790222143
2041,350000.0,3,229566.6342000038,206168.8382370181,0.502721302386391,0.502721302386391,0.275952455835237,223109.9549428861,0.5793998353634531,0.5793998353634531,0.4190997530451796,219760.623690115
2042,950000.0,5,1063154.432028032,963302.1006562418,0.03823107081508393,0.03823107081508393,0.042203981866787796,1058940.2660454605,0.3938122340937569,0.3938122340937569,0.11726529261719609,1051445.2191712097
2043,440000.0,1,357884.3468460555,327383.97662414424,0.24030974055584114,0.24030974055584114,0.2081393832501286,351536.0185991663,0.44776777760040126,0.44776777760040126,0.2216516664006019,351123.88896053354
2044,790000.0,2,763585.0373535991,661821.5090863848,0.02875287660778918,0.02875287660778918,0.0658140821342841,756887.5641459461,0.3317038764310522,0.3317038764310522,0.047555814646578265,758745.5898655417
2045,860000.0,1,824236.1475665746,801071.7416482064,0.5223639165456562,0.5223639165456562,0.33506376244554537,816474.5945647503,0.5289056575154114,0.5289056575154114,0.3433584862731171,816282.4522150276
2046,370000.0,4,363648.8207705867,306725.734066051,-0.06793901384551695,0.0,0.06942744376951746,359696.7963692202,0.2775903670829404,0.2775903670829404,0.0,363648.8207705867
2047,460000.0,5,402283.112951814,402195.5832311663,0.4103422855167942,0.4103422855167942,0.2096540284825574,402264.7619932683,0.36463021251940947,0.36463021251940947,0.08078776564926182,402276.041621255
2048,300000.0,2,298288.7829804027,245652.1573651173,-0.31501033028207975,0.0,0.0,298288.7829804027,0.2452826197632518,0.2452826197632518,0.0,298288.7829804027
2049,1200000.0,3,1095296.9118450503,864771.2709929718,-0.4482659150372804,0.0,0.0,1095296.9118450503,0.16451645555363506,0.16451645555363506,0.0,1095296.9118450503
2050,169000.0,4,167787.74971523107,137946.2217141982,0.30156790879879203,0.30156790879879203,0.2357055589594565,160753.93567754334,0.4227822642456112,0.4227822642456112,0.20917339636841686,161545.6959504318
2051,1600000.0,1,1128551.6014137054,989529.7287062784,0.26135377880470945,0.26135377880470945,0.21760920046211935,1098299.1628470956,0.45794163289905565,0.45794163289905565,0.2369124493485834,1095615.5890375618
2052,330000.0,2,388863.32541456353,346965.28503556777,-0.09972777600806623,0.0,0.0,388863.32541456353,0.3279331822063378,0.3279331822063378,0.04189977330950673,387107.807020571
2053,530000.0,4,287737.520229194,259865.8253600395,0.750986347055769,0.750986347055769,0.4379438561750962,275531.28270006087,0.6404996844866193,0.6404996844866193,0.535749526729929,272805.2728938835
2054,1200000.0,4,1309234.595572882,1191223.903759165,0.5966570637470687,0.5966570637470687,0.36849567868618105,1265748.1656007606,0.5796360486679639,0.5796360486679639,0.4444540730019459,1256784.262938498
2055,450000.0,5,418705.6251386376,376642.2059459161,0.25148966367656417,0.25148966367656417,0.1381703486544539,412893.70784318086,0.5462842252750217,0.5462842252750217,0.3078552815937772,405756.1793782652
2056,435000.0,2,433012.10137708834,405303.7602792999,0.4078123115766825,0.4078123115766825,0.27429677136717545,425411.79287402454,0.4131037133238361,0.4131037133238361,0.1696555699857542,428311.22697478335
2057,320000.0,3,302660.2576667977,259970.20350121032,0.04500590036861362,0.04500590036861362,0.11575206512901486,297718.7957366615,0.38472446958137246,0.38472446958137246,0.12708670437205866,297234.91937342857
2058,450000.0,2,389078.4860500664,354946.7930981908,0.4511124338973804,0.4511124338973804,0.2981118386435593,378903.4243081654,0.598890683831999,0.598890683831999,0.4483360257479984,373776.01847997156
2059,580000.0,3,793729.9616464123,678438.7519738305,-0.13812495328264338,0.0,0.051656266351074905,787774.4482116278,0.3900025537351213,0.3900025537351213,0.135003830602682,778165.2067057968
2060,420000.0,5,350577.2366063453,320041.1024261674,0.06942322082312327,0.06942322082312327,0.056240449370405496,348859.87069801707,0.3451802289107953,0.3451802289107953,0.05647528613849412,348852.6996909563
2061,1750000.0,1,1535139.4895076223,1215421.748166179,-0.5438460711629686,0.0,0.0,1535139.4895076223,0.22687967871529513,0.22687967871529513,0.0,1535139.4895076223
2062,390000.0,4,315733.30267309764,238269.9975090627,-0.3437387388542236,0.0,0.0,315733.30267309764,0.05220683786497338,0.05220683786497338,0.0,315733.30267309764
2063,220000.0,2,235704.6937889789,217179.91480095344,0.4017387200475661,0.4017387200475661,0.27095629602616145,230685.28828968026,0.5456276067753345,0.5456276067753345,0.36844141016300175,228879.39809567286
2064,900000.0,5,930260.9572789668,840125.6115491193,0.2778336060845639,0.2778336060845639,0.1500251227380538,916738.3909728095,0.5022378589803835,0.5022378589803835,0.2527973237254795,907474.9831053906
2065,200000.0,3,254858.22517376265,215619.6910352819,0.1277436443639769,0.1277436443639769,0.14471027552739202,249180.00608729213,0.3951317135178987,0.3951317135178987,0.1426975702768481,249258.9816909763
2066,314000.0,5,257962.3738360607,238605.0816988508,0.1498463152764578,0.1498463152764578,0.09243084187440603,256173.16302740955,0.43967091705120326,0.43967091705120326,0.17458864631400406,254582.8104055205
2067,700000.0,2,707278.4631931491,679462.4141213109,0.958857246564513,0.958857246564513,0.5773714856104822,691218.2696167278,0.5804656381936408,0.5804656381936408,0.42069845729046124,695576.294260711
2068,607000.0,5,556536.8643224644,493380.5840783077,0.1313604614301562,0.1313604614301562,0.08411220764357032,551224.6501645724,0.4136397901979222,0.4136397901979222,0.1420497377474027,547565.5312766805
2069,225000.0,1,240530.52386606272,213477.9994566259,0.25693342765126914,0.25693342765126914,0.2156200424430712,234697.45740470773,0.4511133263077371,0.4511133263077371,0.2266699894616056,234398.52844326585
2070,395000.0,1,385299.79162001866,370663.95333077735,0.44908144383670345,0.44908144383670345,0.30208664972651667,380878.5002652827,0.4567846783095726,0.4567846783095726,0.23517701746435887,381857.77882306423
2071,1000000.0,4,875366.1774138797,881795.5368863253,0.5600414381825082,0.5600414381825082,0.3520186471821288,877629.4318376175,0.5134671385411279,0.5134671385411279,0.34520070781169193,877585.5968545437
2072,1400000.0,3,1149693.659263252,1039903.9078559536,0.4624293466380147,0.4624293466380147,0.2618502713233053,1120945.1830687327,0.5513543007356231,0.5513543007356231,0.37703145110343467,1108299.4699738729
2073,1200000.0,1,1248591.2768721208,1013612.3351186144,-0.27407513187211635,0.0,0.0,1248591.2768721208,0.20436446497502117,0.20436446497502117,0.0,1248591.2768721208
2074,220000.0,5,231451.0468882665,198576.11162103657,0.35062055350110105,0.35062055350110105,0.1827792490754955,225442.19090671669,0.5330239176676353,0.5330239176676353,0.29127989708454416,221875.2391269667
2075,350000.0,2,336488.9981936971,273281.66016206425,-0.17168715925458902,0.0,0.0,336488.9981936971,0.1973049414894871,0.1973049414894871,0.0,336488.9981936971
2076,550000.0,2,535010.7333109898,465151.2694190646,0.008734174996946082,0.008734174996946082,0.05480379624832039,531182.1694858398,0.35816111947638213,0.35816111947638213,0.08724167921457321,528916.0763720284
2077,270000.0,5,267111.13221908105,224792.45813653932,0.21874478587887,0.21874478587887,0.12343515364549153,261887.52018162902,0.41108569601781136,0.41108569601781136,0.13885712002226425,261234.88301281846
2078,380000.0,3,418067.6107559008,374649.80579923495,0.24295938841837314,0.24295938841837314,0.1850357859464307,410033.7630916753,0.4360873467719428,0.4360873467719428,0.20413102015791412,409204.68993707927
2079,1100000.0,1,951981.4701514292,767668.4346028283,0.003022608228053919,0.003022608228053919,0.10136017370262435,933299.468852565,0.297961519533253,0.297961519533253,0.0,951981.4701514292
2080,750000.0,1,724829.874404439,672705.0552081033,0.18791074718613557,0.18791074718613557,0.1845598362337611,715209.7263098488,0.4839248545640674,0.4839248545640674,0.27588728184610106,710449.2997196425
2081,450000.0,4,397545.6529322768,366898.2986193176,0.3240627747974106,0.3240627747974106,0.24582824865883485,390011.66749549523,0.6444762206859183,0.6444762206859183,0.5417143310288774,380943.5418928271
2082,1350000.0,2,1198953.8594146976,1043647.1211834906,0.5722550854749974,0.5722550854749974,0.3647402970112486,1142307.2335843989,0.5584816558803077,0.5584816558803077,0.38772248382046154,1138737.9451136398
2083,220000.0,4,229994.76310337425,201101.7936850695,0.051662378216622486,0.051662378216622486,0.12324807019748021,226433.7603802934,0.3661827590729857,0.3661827590729857,0.12427413860947861,226404.1142170444
2084,470000.0,1,343171.87396229774,314820.8544595349,0.2176772697331273,0.2176772697331273,0.19795477137990736,337559.65437824104,0.3722281674485279,0.3722281674485279,0.10834225117279178,340100.2606863247
2085,1003680.0,3,909863.6889849548,800985.197062967,-0.0657729400304543,0.0,0.07697947098934108,901482.280274683,0.3605472118600138,0.3605472118600138,0.09082081779002066,899975.2553088558
2086,460000.0,3,389454.36056285567,339515.90325221285,0.08947684673295533,0.08947684673295533,0.13131689635653446,382896.59733998874,0.37794845137312916,0.37794845137312916,0.11692267705969378,383615.42244586407
2087,820000.0,3,609313.1224881834,530430.2046036151,0.12636157499872114,0.12636157499872114,0.1442265512495525,597936.1112891905,0.41146046419081705,0.41146046419081705,0.16719069628622557,596124.6325219733
2088,175000.0,2,300253.36776975053,270317.5148781812,0.0021023348573084057,0.0021023348573084057,0.05115628417151967,298721.9607723126,0.3924474795868416,0.3924474795868416,0.13867121938026244,296102.1265460885
2089,350000.0,4,372723.3842609535,318083.0722583618,0.1335927530432611,0.1335927530432611,0.1601167388694676,363974.5556922883,0.4408891011278049,0.4408891011278049,0.23633365169170734,359810.0397958068
2090,520000.0,1,520156.1932203532,469085.9501088807,0.008813558116988092,0.008813558116988092,0.10396610115264474,514846.61915913573,0.2779349008031937,0.2779349008031937,0.0,520156.1932203532
2091,450000.0,3,398248.6773939846,322909.6035727933,0.37199532898316023,0.37199532898316023,0.2301983651441062,380905.74576887523,0.47668498404099635,0.47668498404099635,0.2650274760614945,378281.75281034363
2092,380000.0,5,305969.29577955336,258700.12502957848,-0.0677286294113553,0.0,0.0,305969.29577955336,0.24903421546994178,0.24903421546994178,0.0,305969.29577955336
2093,480000.0,1,288649.0303308388,251861.8947274745,0.26759747522922017,0.26759747522922017,0.22041886385314918,280540.45169673354,0.5272508261727731,0.5272508261727731,0.3408762392591596,276109.16989324725
2094,440000.0,4,326406.828470126,295036.3769269684,0.22656116520184338,0.22656116520184338,0.2019525243408296,320071.4865912737,0.38032957923006494,0.38032957923006494,0.14549436884509742,321842.6044224686
2095,380000.0,1,354246.47136105807,331277.0168602249,0.38227971739637706,0.38227971739637706,0.27202587282836976,347998.1854520774,0.4490173364765111,0.4490173364765111,0.22352600471476664,349112.20096600923
2096,3500000.0,1,2211849.533876579,1379552.0028225249,-1.195041751397189,0.0,0.0,2211849.533876579,0.12771450118129996,0.12771450118129996,0.0,2211849.533876579
2097,900000.0,4,995890.1812063586,922038.5460198636,0.2493149600439355,0.2493149600439355,0.21219173201977107,980219.4748236439,0.5428187238002644,0.5428187238002644,0.38922808570039663,967145.050616875
2098,1000000.0,5,871467.1035947755,811011.8874416873,0.874782403374839,0.874782403374839,0.4186520815186776,846157.4015136235,0.705037885450648,0.705037885450648,0.50629735681331,840858.7874508896
2099,240000.0,1,205656.7774486605,166876.7087155148,0.07109435212562722,0.07109435212562722,0.13199245845653235,200538.1008374593,0.3376870596261858,0.3376870596261858,0.05653058943927863,203464.51730468002
2100,620000.0,1,705078.6158516959,666669.2127550853,0.3257078093612122,0.3257078093612122,0.24656851421254558,695608.0663983739,0.48347351779863135,0.48347351779863135,0.275210276697947,694507.9533976747
2101,850000.0,4,863230.1504587958,787950.1693504361,0.3264253917840291,0.3264253917840291,0.2468914263028132,844644.168550904,0.4041968674389236,0.4041968674389236,0.18129530115838538,849582.2436125582
2102,850000.0,2,810286.5067958946,727442.3260223563,0.3117375300830736,0.3117375300830736,0.22145564154569053,791940.1955943635,0.49115476443898265,0.49115476443898265,0.28673214665847396,786532.4170045353
2103,270000.0,2,329016.0671633888,317574.91502294416,0.8998588732526117,0.8998588732526117,0.5449223802889365,322781.52730576985,0.41926588543984816,0.41926588543984816,0.17889882815977226,326969.2584526656
2104,1000000.0,3,1239274.552706894,1106261.6498610177,0.28213271108157334,0.28213271108157334,0.19874644887855075,1212838.7106112484,0.449479513674822,0.449479513674822,0.22421927051223295,1209450.496662077
2105,320000.0,4,286566.4294970843,209028.69652296463,0.15451887189067223,0.15451887189067223,0.1695334923508026,273421.1868370178,0.2949278678700308,0.2949278678700308,0.01739180180504618,285217.9086127858
2106,450000.0,5,392735.5746379189,341741.2872161682,0.13654255462771114,0.13654255462771114,0.08644414958247004,388327.4168281816,0.3659783544358816,0.3659783544358816,0.08247294304485203,388529.9256757721
2107,450000.0,4,490853.67294331687,426197.3784988323,-0.1685827292745871,0.0,0.024137771826435894,489293.014060873,0.22806210643432692,0.22806210643432692,0.0,490853.67294331687
2108,950000.0,2,1108166.8380790898,978200.6851601332,-0.05660910189665412,0.0,0.018864993956840274,1105715.0273896798,0.5067574900513137,0.5067574900513137,0.31013623507697047,1067859.6247253667
2109,530000.0,1,476077.0804821143,430824.6901103909,0.08695883591004816,0.08695883591004816,0.13913147615952176,469781.0486099495,0.30963987804917736,0.30963987804917736,0.014459817073766035,475422.7391951885
2110,249000.0,5,187664.41796066012,180352.71033561145,1.3590218461211185,1.0,0.6365598307545034,183010.07859233272,0.5516301301491133,0.5516301301491133,0.3145376626863916,185364.61053403106
2111,474000.0,1,403360.1766094189,374972.1268622956,0.14997488168581025,0.14997488168581025,0.16748869675861472,398605.4991537545,0.4000333983793103,0.4000333983793103,0.15005009756896542,399100.5469750704
2112,305000.0,5,309701.9910691691,284470.04816336377,0.15929373055625498,0.15929373055625498,0.09668217875031476,307262.5118549323,0.3863092674253811,0.3863092674253811,0.10788658428172637,306979.8029342702
2113,430000.0,1,402518.5346968869,382582.26373241306,0.720471553936723,0.720471553936723,0.4242121992715255,394061.3253457744,0.5986063085828124,0.5986063085828124,0.44790946287421857,393588.89027747454
2114,650000.0,5,787474.8656084191,725721.1792555103,0.43694037099941396,0.43694037099941396,0.2216231669497363,773788.8180680667,0.5097948898518322,0.5097948898518322,0.2622436123147902,771280.3558254777
2115,780000.0,3,658265.8128555301,590025.2793576618,0.01899293423448895,0.01899293423448895,0.10664752698207122,650988.1287180452,0.3626772484523869,0.3626772484523869,0.09401587267858041,651850.119546676
2116,1065000.0,5,988593.2088555011,929718.6139895964,0.5411497491946626,0.5411497491946626,0.2685173871375982,972784.3564733238,0.4793628980672078,0.4793628980672078,0.22420362258400972,975393.3114083994
2117,1250000.0,5,1131496.838219984,880999.801064696,-0.1757552756204029,0.0,0.0,1131496.838219984,0.3242924903331612,0.3242924903331612,0.030365612916451512,1123890.3421530086
2118,456000.0,3,420395.66588374,390993.83527038654,0.5259346519964685,0.5259346519964685,0.2840771281987641,412043.2782793121,0.4581149641223766,0.4581149641223766,0.23717244618356487,413422.36179489613
2119,409000.0,5,355408.34217001026,321182.356934276,0.11001496407417957,0.11001496407417957,0.07450673383338083,352858.27579786617,0.3756018510123404,0.3756018510123404,0.0945023137654255,352173.9073743321
2120,360000.0,1,302714.69240528694,262810.8307004082,0.17174717204532544,0.17174717204532544,0.17728622742039654,295640.28730412375,0.4145932760023468,0.4145932760023468,0.17188991400352022,295855.62104842695
2121,959000.0,2,793060.5350057594,731805.700550089,0.8215365169324685,0.8215365169324685,0.5018450843128578,762320.0974437834,0.6257830990543259,0.6257830990543259,0.48867464858148896,763126.8503042174
2122,395000.0,1,353855.8153310992,310828.9882166319,0.11201401594847932,0.11201401594847932,0.15040630717681577,347384.30915527686,0.3099677170829238,0.3099677170829238,0.014951575624385705,353212.4964716199
2123,460000.0,3,413376.9077305085,372192.98643938673,0.07112151218443734,0.07112151218443734,0.12489252926455316,408233.343635428,0.4265778600987767,0.4265778600987767,0.18986679014816504,405557.44878924853
2124,2750000.0,2,1651542.8699716316,1358244.802874327,0.236656024237729,0.236656024237729,0.180160813330751,1598702.051655044,0.3665587862828699,0.3665587862828699,0.0998381794243049,1622260.524923969
2125,2250000.0,5,1038128.7089847386,790759.9652410536,-0.7742622288395827,0.0,0.0,1038128.7089847386,0.15001634830005756,0.15001634830005756,0.0,1038128.7089847386
2126,850000.0,4,821923.2222015479,725613.4053434039,0.41802489236580853,0.41802489236580853,0.2881112015646139,794175.2851440802,0.5463317798760436,0.5463317798760436,0.3944976698140655,783929.2238707907
2127,1500000.0,5,1312171.5315583171,1048396.6027132605,-0.2635782454021591,0.0,0.0,1312171.5315583171,0.26918935406459615,0.26918935406459615,0.0,1312171.5315583171
2128,400000.0,3,384210.6620680287,306343.93419503066,0.01556245631912874,0.01556245631912874,0.10544685971169515,375999.8601377959,0.2877594944127129,0.2877594944127129,0.0,384210.6620680287
2129,1307550.0,4,1073384.5700983466,757342.8000640271,-0.6056734442789451,0.0,0.0,1073384.5700983466,0.30364863331943037,0.30364863331943037,0.03047294997914557,1063753.84504877
2130,317000.0,5,320305.3140897801,268159.1110400283,0.12334163593446981,0.12334163593446981,0.08050373617051143,316107.34991716896,0.3829687515424392,0.3829687515424392,0.10371093942804899,314897.18238388456
2131,1150000.0,5,1063084.8678597154,944681.947007224,0.07711384899355075,0.07711384899355075,0.05970123204709786,1056016.0676068466,0.4797034570984182,0.4797034570984182,0.22462932137302283,1036488.1001000365
2132,450000.0,1,454699.8808500476,394288.8080966022,0.23895161381177574,0.23895161381177574,0.20752822621529918,442162.8780777617,0.39562531780060456,0.39562531780060456,0.1434379767009068,446034.6388039621
2133,1490000.0,5,1194980.2921314205,1017477.4502309724,0.7861460109076223,0.7861460109076223,0.37876570490843003,1127748.3030957477,0.6217105886646548,0.6217105886646548,0.40213823583081854,1123599.6124346175
2134,340000.0,1,269398.05816962343,268401.4128440522,0.38111591370956555,0.38111591370956555,0.2715021611693046,269127.46680981154,0.45928083796655117,0.45928083796655117,0.23892125694982674,269159.93841570476
2135,350000.0,1,371073.80312947504,333364.01930051256,0.10414521296716181,0.10414521296716181,0.1468653458352229,365535.542686063,0.32593442075426565,0.32593442075426565,0.038901631131398495,369606.83102891594
2136,320000.0,4,279135.978015791,248340.0631213488,0.08361305337138841,0.08361305337138841,0.13762587401712487,274897.6633122864,0.34860515964122074,0.34860515964122074,0.09790773946183112,276120.8196038172
2137,950000.0,5,970442.9095499194,866606.0218922171,0.030377580613568073,0.030377580613568073,0.038669911276105653,966427.5463170091,0.4368799387626917,0.4368799387626917,0.17109992345336467,952676.4260200509
2138,450000.0,5,388116.6803389323,359506.6979672482,0.15230148463056478,0.15230148463056478,0.09353566808375417,385440.62652393244,0.4869878898698456,0.4869878898698456,0.233734862337307,381429.53004781395
2139,1657785.0,1,1536536.2917325716,1112192.6289156878,-0.6995259001516733,0.0,0.0,1536536.2917325716,0.1286541137959487,0.1286541137959487,0.0,1536536.2917325716
2140,550000.0,3,417100.1129159936,395649.7582537967,0.3428339411180207,0.3428339411180207,0.21999187939130732,412381.2090802468,0.3959970722479663,0.3959970722479663,0.14399560837194952,414011.3560466165
2141,440000.0,3,425064.6075236369,357822.9664470289,0.3224716004661218,0.3224716004661218,0.21286506016314272,410751.2115503963,0.5314404800073164,0.5314404800073164,0.3471607200109745,401720.95099276217
2142,325000.0,4,427409.5470803043,333153.0933737051,0.06499948185934878,0.06499948185934878,0.12924976683670705,415226.92241587146,0.28838670528121424,0.28838670528121424,0.00758005792182137,426695.07770170283
2143,630000.0,5,558231.2286830405,474556.7651242748,0.07944538174229425,0.07944538174229425,0.060750421784032435,553147.9697292928,0.34053718109127534,0.34053718109127534,0.05067147636409419,553991.3200805442
2144,295000.0,1,294569.09198808746,275587.276676421,0.275575784991845,0.275575784991845,0.22400910324633033,290316.9925621336,0.3917817679734199,0.3917817679734199,0.13767265196012984,291955.81513511296
2145,300000.0,4,305139.299752463,281618.2277034933,0.4852982399049312,0.4852982399049312,0.3183842079572191,297650.5618578471,0.5283348575995781,0.5283348575995781,0.36750228639936716,296495.2519959024
